DATE,DAY,MONTH,YEAR,PRCP,SNOW,TMAX,TMIN
2013-03-07,7,3,2013,0,0,39,35
2013-03-08,8,3,2013,0.01,0.1,41,30
2013-03-09,9,3,2013,0,0,43,27
2013-03-10,10,3,2013,0,0,54,27
2013-03-11,11,3,2013,0,0,60,36
2013-03-12,12,3,2013,0.64,0,54,44
2013-03-13,13,3,2013,0.08,0,46,30
2013-03-14,14,3,2013,0.02,0.2,40,25
2013-03-15,15,3,2013,0,0,35,26
2013-03-16,16,3,2013,0,0,45,30
2013-03-17,17,3,2013,0.33,2.8,35,26
2013-03-18,18,3,2013,0,0,34,25
2013-03-19,19,3,2013,0.36,2.2,34,27
2013-03-20,20,3,2013,0,0,45,27
2013-03-21,21,3,2013,0,0,37,21
2013-03-22,22,3,2013,0.06,1,27,21
2013-03-23,23,3,2013,0,0,32,26
2013-03-24,24,3,2013,0,0,38,24
2013-03-25,25,3,2013,0.2,2.2,41,27
2013-03-26,26,3,2013,0.3,1.5,35,31
2013-03-27,27,3,2013,0,0,44,32
2013-03-28,28,3,2013,0,0,42,34
2013-03-29,29,3,2013,0,0,42,35
2013-03-30,30,3,2013,0,0,49,29
2013-03-31,31,3,2013,0,0,53,33
2013-04-01,1,4,2013,0.19,0,47,37
2013-04-02,2,4,2013,0,0,47,26
2013-04-03,3,4,2013,0,0,37,26
2013-04-04,4,4,2013,0,0,38,22
2013-04-05,5,4,2013,0,0,50,25
2013-04-06,6,4,2013,0,0,56,29
2013-04-07,7,4,2013,0,0,54,30
2013-04-08,8,4,2013,0.04,0,66,44
2013-04-09,9,4,2013,0,0,74,47
2013-04-10,10,4,2013,0,0,79,61
2013-04-11,11,4,2013,0.83,0,81,50
2013-04-12,12,4,2013,0.48,0,52,43
2013-04-13,13,4,2013,0.12,0,53,41
2013-04-14,14,4,2013,0,0,53,36
2013-04-15,15,4,2013,0,0,58,38
2013-04-16,16,4,2013,0.01,0,66,50
2013-04-17,17,4,2013,0.53,0,71,51
2013-04-18,18,4,2013,0,0,68,52
2013-04-19,19,4,2013,0,0,63,57
2013-04-20,20,4,2013,0.71,0,72,38
2013-04-21,21,4,2013,0.02,0,45,30
2013-04-22,22,4,2013,0,0,53,33
2013-04-23,23,4,2013,0,0,57,36
2013-04-24,24,4,2013,0,0,61,39
2013-04-25,25,4,2013,0.39,0,71,37
2013-04-26,26,4,2013,0,0,58,39
2013-04-27,27,4,2013,0,0,60,37
2013-04-28,28,4,2013,0,0,70,41
2013-04-29,29,4,2013,0.21,0,68,50
2013-04-30,30,4,2013,0.02,0,56,52
2013-05-01,1,5,2013,0,0,59,49
2013-05-02,2,5,2013,0,0,71,47
2013-05-03,3,5,2013,0,0,72,49
2013-05-04,4,5,2013,0,0,69,45
2013-05-05,5,5,2013,0,0,70,46
2013-05-06,6,5,2013,0,0,71,47
2013-05-07,7,5,2013,0,0,70,50
2013-05-08,8,5,2013,0.22,0,71,57
2013-05-09,9,5,2013,0.81,0,62,54
2013-05-10,10,5,2013,0.08,0,66,50
2013-05-11,11,5,2013,0.65,0,70,54
2013-05-12,12,5,2013,0.39,0,64,43
2013-05-13,13,5,2013,0,0,52,37
2013-05-14,14,5,2013,0,0,48,32
2013-05-15,15,5,2013,0.03,0,57,38
2013-05-16,16,5,2013,0.09,0,81,50
2013-05-17,17,5,2013,0,0,80,51
2013-05-18,18,5,2013,0,0,74,55
2013-05-19,19,5,2013,0,0,68,57
2013-05-20,20,5,2013,0.02,0,65,59
2013-05-21,21,5,2013,0,0,80,64
2013-05-22,22,5,2013,0,0,87,69
2013-05-23,23,5,2013,0.08,0,87,65
2013-05-24,24,5,2013,0.46,0,77,45
2013-05-25,25,5,2013,0,0,51,40
2013-05-26,26,5,2013,0,0,61,43
2013-05-27,27,5,2013,0,0,67,42
2013-05-28,28,5,2013,0.15,0,68,48
2013-05-29,29,5,2013,0.2,0,68,53
2013-05-30,30,5,2013,0,0,84,62
2013-05-31,31,5,2013,0,0,87,65
2013-06-01,1,6,2013,0,0,88,67
2013-06-02,2,6,2013,0,0,87,72
2013-06-03,3,6,2013,0,0,82,64
2013-06-04,4,6,2013,0,0,73,47
2013-06-05,5,6,2013,0,0,72,51
2013-06-06,6,6,2013,0,0,76,56
2013-06-07,7,6,2013,0.42,0,64,60
2013-06-08,8,6,2013,0,0,66,58
2013-06-09,9,6,2013,0,0,69,55
2013-06-10,10,6,2013,0.06,0,79,58
2013-06-11,11,6,2013,0.75,0,71,63
2013-06-12,12,6,2013,0.06,0,73,62
2013-06-13,13,6,2013,0.9,0,78,63
2013-06-14,14,6,2013,0,0,73,57
2013-06-15,15,6,2013,0,0,73,57
2013-06-16,16,6,2013,0,0,75,60
2013-06-17,17,6,2013,0.01,0,75,62
2013-06-18,18,6,2013,0,0,82,63
2013-06-19,19,6,2013,0,0,75,55
2013-06-20,20,6,2013,0,0,73,54
2013-06-21,21,6,2013,0,0,80,58
2013-06-22,22,6,2013,0,0,81,66
2013-06-23,23,6,2013,0,0,85,68
2013-06-24,24,6,2013,0.01,0,88,68
2013-06-25,25,6,2013,0,0,89,70
2013-06-26,26,6,2013,1.2,0,84,65
2013-06-27,27,6,2013,0,0,79,65
2013-06-28,28,6,2013,3.38,0,75,65
2013-06-29,29,6,2013,0.37,0,78,60
2013-06-30,30,6,2013,0.17,0,79,61
2013-07-01,1,7,2013,0.81,0,83,63
2013-07-02,2,7,2013,0.26,0,75,68
2013-07-03,3,7,2013,0.07,0,80,70
2013-07-04,4,7,2013,0.02,0,84,72
2013-07-05,5,7,2013,0,0,86,73
2013-07-06,6,7,2013,0.02,0,86,70
2013-07-07,7,7,2013,0,0,87,72
2013-07-08,8,7,2013,1.2,0,86,68
2013-07-09,9,7,2013,0.1,0,79,69
2013-07-10,10,7,2013,0.12,0,77,70
2013-07-11,11,7,2013,1.15,0,82,65
2013-07-12,12,7,2013,0,0,77,64
2013-07-13,13,7,2013,0.29,0,73,64
2013-07-14,14,7,2013,0.02,0,78,66
2013-07-15,15,7,2013,0,0,86,68
2013-07-16,16,7,2013,0,0,89,72
2013-07-17,17,7,2013,0,0,88,72
2013-07-18,18,7,2013,0,0,90,74
2013-07-19,19,7,2013,0,0,92,74
2013-07-20,20,7,2013,0,0,91,75
2013-07-21,21,7,2013,0,0,88,70
2013-07-22,22,7,2013,0.22,0,84,66
2013-07-23,23,7,2013,0.57,0,81,67
2013-07-24,24,7,2013,0,0,81,64
2013-07-25,25,7,2013,0,0,72,53
2013-07-26,26,7,2013,0,0,72,54
2013-07-27,27,7,2013,0,0,78,58
2013-07-28,28,7,2013,0.72,0,73,63
2013-07-29,29,7,2013,0.4,0,78,56
2013-07-30,30,7,2013,0,0,72,55
2013-07-31,31,7,2013,0,0,73,58
2013-08-01,1,8,2013,0,0,79,60
2013-08-02,2,8,2013,0,0,78,60
2013-08-03,3,8,2013,0.12,0,78,63
2013-08-04,4,8,2013,0.03,0,77,56
2013-08-05,5,8,2013,0,0,73,54
2013-08-06,6,8,2013,0,0,72,57
2013-08-07,7,8,2013,0,0,78,59
2013-08-08,8,8,2013,0.43,0,72,63
2013-08-09,9,8,2013,0.08,0,81,66
2013-08-10,10,8,2013,0.11,0,79,63
2013-08-11,11,8,2013,0,0,79,61
2013-08-12,12,8,2013,0,0,77,62
2013-08-13,13,8,2013,0.01,0,81,64
2013-08-14,14,8,2013,0,0,79,52
2013-08-15,15,8,2013,0,0,68,50
2013-08-16,16,8,2013,0,0,73,53
2013-08-17,17,8,2013,0,0,77,54
2013-08-18,18,8,2013,0,0,79,57
2013-08-19,19,8,2013,0.03,0,70,60
2013-08-20,20,8,2013,0.09,0,75,61
2013-08-21,21,8,2013,0,0,81,60
2013-08-22,22,8,2013,0,0,83,62
2013-08-23,23,8,2013,0.06,0,82,65
2013-08-24,24,8,2013,0.01,0,76,55
2013-08-25,25,8,2013,0,0,77,54
2013-08-26,26,8,2013,0,0,81,58
2013-08-27,27,8,2013,0,0,84,66
2013-08-28,28,8,2013,0.05,0,85,71
2013-08-29,29,8,2013,0.07,0,79,70
2013-08-30,30,8,2013,0,0,83,64
2013-08-31,31,8,2013,0,0,86,66
2013-09-01,1,9,2013,0,0,85,71
2013-09-02,2,9,2013,0,0,81,69
2013-09-03,3,9,2013,0.64,0,85,61
2013-09-04,4,9,2013,0,0,70,56
2013-09-05,5,9,2013,0,0,75,60
2013-09-06,6,9,2013,0,0,74,46
2013-09-07,7,9,2013,0,0,68,48
2013-09-08,8,9,2013,0,0,77,50
2013-09-09,9,9,2013,0,0,74,49
2013-09-10,10,9,2013,0,0,71,50
2013-09-11,11,9,2013,0,0,90,64
2013-09-12,12,9,2013,0.42,0,87,67
2013-09-13,13,9,2013,0.14,0,82,58
2013-09-14,14,9,2013,0,0,65,50
2013-09-15,15,9,2013,0,0,64,44
2013-09-16,16,9,2013,0.09,0,69,47
2013-09-17,17,9,2013,0,0,67,41
2013-09-18,18,9,2013,0,0,63,42
2013-09-19,19,9,2013,0,0,69,44
2013-09-20,20,9,2013,0,0,74,46
2013-09-21,21,9,2013,0.03,0,77,53
2013-09-22,22,9,2013,0.79,0,65,52
2013-09-23,23,9,2013,0,0,60,48
2013-09-24,24,9,2013,0,0,61,39
2013-09-25,25,9,2013,0,0,69,41
2013-09-26,26,9,2013,0,0,69,44
2013-09-27,27,9,2013,0,0,71,46
2013-09-28,28,9,2013,0,0,69,49
2013-09-29,29,9,2013,0,0,65,44
2013-09-30,30,9,2013,0,0,69,45
2013-10-01,1,10,2013,0,0,72,49
2013-10-02,2,10,2013,0,0,74,59
2013-10-03,3,10,2013,0,0,77,59
2013-10-04,4,10,2013,0,0,76,59
2013-10-05,5,10,2013,0,0,80,64
2013-10-06,6,10,2013,0,0,80,64
2013-10-07,7,10,2013,0,0,84,65
2013-10-08,8,10,2013,0.82,0,70,46
2013-10-09,9,10,2013,0,0,64,44
2013-10-10,10,10,2013,0,0,62,45
2013-10-11,11,10,2013,1.58,0,56,45
2013-10-12,12,10,2013,0.25,0,55,49
2013-10-13,13,10,2013,0.02,0,69,53
2013-10-14,14,10,2013,0.03,0,62,53
2013-10-15,15,10,2013,0,0,60,53
2013-10-16,16,10,2013,0,0,69,55
2013-10-17,17,10,2013,0,0,62,57
2013-10-18,18,10,2013,0.2,0,64,48
2013-10-19,19,10,2013,0,0,59,39
2013-10-20,20,10,2013,0.07,0,54,40
2013-10-21,21,10,2013,0,0,57,38
2013-10-22,22,10,2013,0,0,63,40
2013-10-23,23,10,2013,0,0,52,40
2013-10-24,24,10,2013,0.04,0,44,36
2013-10-25,25,10,2013,0,0,43,35
2013-10-26,26,10,2013,0,0,47,31
2013-10-27,27,10,2013,0,0,51,32
2013-10-28,28,10,2013,0,0,46,30
2013-10-29,29,10,2013,0,0,56,31
2013-10-30,30,10,2013,0,0,55,35
2013-10-31,31,10,2013,0.02,0,62,38
2013-11-01,1,11,2013,0.42,0,62,55
2013-11-02,2,11,2013,0,0,64,43
2013-11-03,3,11,2013,0.08,0,54,37
2013-11-04,4,11,2013,0,0,46,24
2013-11-05,5,11,2013,0,0,40,24
2013-11-06,6,11,2013,0,0,51,36
2013-11-07,7,11,2013,0.25,0,63,49
2013-11-08,8,11,2013,0.05,0,54,36
2013-11-09,9,11,2013,0,0,41,30
2013-11-10,10,11,2013,0,0,52,31
2013-11-11,11,11,2013,0,0,49,34
2013-11-12,12,11,2013,0.05,0.1,50,28
2013-11-13,13,11,2013,0,0,36,27
2013-11-14,14,11,2013,0,0,36,27
2013-11-15,15,11,2013,0,0,51,31
2013-11-16,16,11,2013,0,0,56,33
2013-11-17,17,11,2013,0,0,57,39
2013-11-18,18,11,2013,0.5,0,58,49
2013-11-19,19,11,2013,0,0,54,36
2013-11-20,20,11,2013,0,0,40,26
2013-11-21,21,11,2013,0,0,41,26
2013-11-22,22,11,2013,0.03,0,42,34
2013-11-23,23,11,2013,0.02,0,49,30
2013-11-24,24,11,2013,0.01,0.1,37,15
2013-11-25,25,11,2013,0,0,23,15
2013-11-26,26,11,2013,0.11,2.2,32,17
2013-11-27,27,11,2013,1.26,1.6,34,29
2013-11-28,28,11,2013,0.01,0,34,21
2013-11-29,29,11,2013,0,0,25,21
2013-11-30,30,11,2013,0,0,32,16
2013-12-01,1,12,2013,0,0,30,15
2013-12-02,2,12,2013,0,0,32,21
2013-12-03,3,12,2013,0,0,39,30
2013-12-04,4,12,2013,0,0,44,30
2013-12-05,5,12,2013,0,0,51,30
2013-12-06,6,12,2013,0.87,0,54,38
2013-12-07,7,12,2013,0.53,2,41,29
2013-12-08,8,12,2013,0,0,30,16
2013-12-09,9,12,2013,0.2,1.2,29,19
2013-12-10,10,12,2013,0,0,35,29
2013-12-11,11,12,2013,0,0,30,20
2013-12-12,12,12,2013,0.02,0.2,28,15
2013-12-13,13,12,2013,0,0,21,15
2013-12-14,14,12,2013,0,0,32,20
2013-12-15,15,12,2013,0.78,6,29,23
2013-12-16,16,12,2013,0,0,33,15
2013-12-17,17,12,2013,0.04,0.5,23,15
2013-12-18,18,12,2013,0.03,0.4,30,20
2013-12-19,19,12,2013,0,0,30,18
2013-12-20,20,12,2013,0,0,50,20
2013-12-21,21,12,2013,0,0,53,42
2013-12-22,22,12,2013,0.52,0,62,47
2013-12-23,23,12,2013,0.02,0,62,52
2013-12-24,24,12,2013,0,0,52,29
2013-12-25,25,12,2013,0.01,0.2,32,14
2013-12-26,26,12,2013,0.02,0.4,25,14
2013-12-27,27,12,2013,0,0,33,22
2013-12-28,28,12,2013,0,0,36,22
2013-12-29,29,12,2013,0,0,53,36
2013-12-30,30,12,2013,0.9,0,43,31
2013-12-31,31,12,2013,0.01,0.2,32,20
2014-01-01,1,1,2014,0.01,0.2,25,19
2014-01-02,2,1,2014,0,0,27,21
2014-01-03,3,1,2014,0.25,2.9,24,4
2014-01-04,4,1,2014,0,0,14,4
2014-01-05,5,1,2014,0,0,26,12
2014-01-06,6,1,2014,0.21,0,41,11
2014-01-07,7,1,2014,0.01,0.1,35,-9
2014-01-08,8,1,2014,0,0,6,-8
2014-01-09,9,1,2014,0.03,0.2,19,6
2014-01-10,10,1,2014,0.04,0.5,30,17
2014-01-11,11,1,2014,0.02,0,40,29
2014-01-12,12,1,2014,0.34,0,45,35
2014-01-13,13,1,2014,0,0,36,27
2014-01-14,14,1,2014,0.18,0,47,29
2014-01-15,15,1,2014,0.03,0,45,29
2014-01-16,16,1,2014,0,0,38,22
2014-01-17,17,1,2014,0,0,32,21
2014-01-18,18,1,2014,0.11,2,35,20
2014-01-19,19,1,2014,0.03,0.8,21,13
2014-01-20,20,1,2014,0.02,0.5,35,16
2014-01-21,21,1,2014,0,0,36,20
2014-01-22,22,1,2014,0.12,1.2,21,-4
2014-01-23,23,1,2014,0.01,0.1,13,-2
2014-01-24,24,1,2014,0,0,15,3
2014-01-25,25,1,2014,0,0,18,3
2014-01-26,26,1,2014,0.05,0.5,24,8
2014-01-27,27,1,2014,0.04,0.5,34,8
2014-01-28,28,1,2014,0.03,0.5,34,-2
2014-01-29,29,1,2014,0,0,8,-3
2014-01-30,30,1,2014,0,0,16,1
2014-01-31,31,1,2014,0,0,28,8
2014-02-01,1,2,2014,0,0,37,22
2014-02-02,2,2,2014,0,0,44,31
2014-02-03,3,2,2014,0.15,1.3,46,29
2014-02-04,4,2,2014,0.2,1.7,30,13
2014-02-05,5,2,2014,0.81,4.5,28,13
2014-02-06,6,2,2014,0.15,0,35,16
2014-02-07,7,2,2014,0,0,25,16
2014-02-08,8,2,2014,0,0,25,8
2014-02-09,9,2,2014,0,0,23,8
2014-02-10,10,2,2014,0.18,2,23,13
